archivo,agente,saludo_presentacion,identificacion_cliente,deteccion_necesidades,oferta_productos,manejo_objeciones,cierre,despedida,proactividad,empatia,resolucion_problemas,puntaje_total,primer_plan_ofrecido,se_ofrecio_fibra,planes_mencionados,resumen,areas_mejora,fortalezas,fecha_evaluacion
amza39_1_260309102132838_ACD_76833_mejorado.json,amza39,0,100,100,100,0,0,100,0,0,0,40.0,8 gigas más 10 de regalo,False,8 gigas más 10 de regalo,El agente se presenta y verifica la identidad.  Pregunta por las necesidades del cliente y ofrece un plan. No maneja la objeción ni completa el cierre.,"Manejo de objeciones, Cierre, Mostrar empatía, Ofrecer fibra","Identificación del cliente, Detección de necesidades, Oferta de productos, Despedida",2026-03-16T01:57:39.414966
amza39_1_260309103827966_ACD_31691_mejorado.json,amza39,0,100,100,100,100,0,100,100,100,100,70.0,4gb,True,4gb,"El agente se identifica y detecta las necesidades del cliente. Ofrece un plan y fibra, pero no logra cerrar la venta. El manejo de objeciones y la despedida son correctos.","Mejorar la presentación de la oferta utilizando las frases correctas., Completar el proceso de cierre.","Identificación correcta del cliente., Detección de necesidades efectiva., Manejo de objeciones adecuado., Proactividad al ofrecer fibra., Empatía mostrada., Despedida cordial.",2026-03-16T01:57:45.564644
amza39_1_260309105223588_ACD_77065_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos y no cierra la venta.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta de productos., Cierre de venta., Proactividad.",,2026-03-16T01:57:51.058355
amza39_1_260309111851241_ACD_61993_mejorado.json,amza39,100,100,100,0,100,0,100,0,100,0,50.0,4 gigas,False,4 gigas,La agente realiza una buena presentación y detección de necesidades. Maneja bien la objeción del cliente y se despide de forma cordial. No ofrece productos adicionales ni fibra y el cierre no se completa. El puntaje es bajo porque el cierre no se realizó.,"Mejorar la oferta de productos, ofreciendo directamente planes y fibra., Completar el proceso de cierre (aunque el cliente no acepte)","Buen saludo y presentación., Correcta verificación de la identidad del cliente., Manejo adecuado de objeciones., Empatía mostrada con el cliente., Despedida cordial.",2026-03-16T01:57:57.268145
amza39_1_260309112352995_ACD_78579_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,100,30.0,,False,,"El agente no cumple con los criterios de presentación, oferta y cierre.  Gestiona el problema de la e-SIM.","Presentación, Detección de necesidades, Oferta de productos, Cierre","Identificación del cliente, Resolución del problema de la e-SIM, Despedida",2026-03-16T01:58:02.793356
amza39_1_260309112829500_ACD_92997_mejorado.json,amza39,60,0,30,60,80,20,0,0,60,70,41.0,8GB,False,8GB,"El agente necesita mejorar la presentación, la identificación del cliente y el cierre de la venta.  Debe ser más proactivo al ofrecer productos y servicios.  Aunque muestra empatía y maneja objeciones, no logra concretar la venta.","Presentación, Identificación del cliente, Cierre de ventas, Proactividad en la oferta de productos","Manejo de objeciones, Empatía",2026-03-16T01:58:09.157627
amza39_1_260309113535439_MIT_01967_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,8 gigas,False,"8 gigas, 15 gigas, 4 gigas","El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos de forma directa, y no completa el cierre.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre",,2026-03-16T01:58:14.937181
amza39_1_260309120237509_ACD_85209_mejorado.json,amza39,0,100,50,50,0,0,100,0,0,0,30.0,8 giras más 8 regalos,False,8 giras más 8 regalos,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no maneja objeciones ni completa el cierre. No es proactivo.","Presentación y Saludo, Detección de necesidades, Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Despedida",2026-03-16T01:58:21.335475
amza39_1_260309124652336_ACD_43383_mejorado.json,amza39,0,100,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades ni ofrece productos. No maneja objeciones ni completa el cierre. La comunicación es deficiente.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Proactividad",Verificación del nombre del cliente.,2026-03-16T01:58:26.920654
amza39_1_260309131420052_ACD_27551_mejorado.json,amza39,0,100,20,70,80,50,100,50,60,100,53.0,8 gigas + 8 de regalo,True,8 gigas + 8 de regalo,"El agente se identifica correctamente y atiende la queja del cliente sobre los datos. Sin embargo, la presentación de la oferta no es la correcta. El cierre podría ser más directo.","Mejorar la presentación de la oferta., Realizar preguntas más directas para detectar necesidades.","Identificación del cliente., Manejo de objeciones.",2026-03-16T01:58:33.331253
amza39_1_260309131722616_ACD_37135_mejorado.json,amza39,10,100,70,0,100,0,100,0,70,100,55.0,,False,,"El agente se presenta y verifica la identidad del cliente, detecta una necesidad de cobertura y maneja la objeción de manera efectiva. Sin embargo, no ofrece productos ni cierra la venta. Falta proactividad.","Ofrecer productos directamente, Completar el cierre de la venta","Identificación del cliente, Manejo de objeciones, Despedida cordial",2026-03-16T01:58:39.528302
amza39_1_260309133035312_ACD_77517_mejorado.json,amza39,0,100,50,50,0,0,100,0,0,0,30.0,8 gigas,False,8 gigas,"El agente no se presenta correctamente, no maneja bien las objeciones, no cierra la venta y no ofrece fibra. No muestra empatía. La identificación del cliente y la despedida fueron correctas.","Presentación, Manejo de Objeciones, Cierre, Ofrecimiento de Fibra y Productos Adicionales, Empatía","Identificación del Cliente, Despedida",2026-03-16T01:58:45.373750
amza39_1_260309134729451_ACD_29401_mejorado.json,amza39,0,100,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma directa, no maneja objeciones y no completa el cierre.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre",Identificación del cliente,2026-03-16T01:58:50.799555
amza39_1_260309140954098_ACD_96163_mejorado.json,amza39,10,10,30,40,0,0,80,0,50,0,22.0,8 gigas,False,8 gigas,"El agente necesita mejorar la presentación, la detección de necesidades y el cierre. No ofreció fibra ni productos adicionales.","Presentación y oferta de productos, Detección de necesidades, Cierre de la venta, Ofrecer fibra y productos adicionales",Despedida cordial,2026-03-16T01:58:56.568830
amza39_1_260309141924969_ACD_22239_mejorado.json,amza39,0,100,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma directa y no completa el cierre. No se observa empatía.","Presentación, Detección de necesidades, Oferta de productos, Cierre, Empatía",Identificación del cliente,2026-03-16T01:59:02.230336
amza39_1_260309143122167_ACD_52457_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"La llamada no cumple con los criterios de presentación, detección de necesidades, oferta de productos y cierre. No se manejan objeciones y no se ofrece ningún producto de forma proactiva. La única fortaleza es la correcta despedida.","Presentación y uso de frases correctas., Detección de necesidades del cliente., Oferta de productos de forma directa., Manejo de objeciones., Cierre de la venta.","Identificación del cliente., Despedida cordial.",2026-03-16T01:59:07.937641
amza39_1_260311104456391_ACD_46463_mejorado.json,amza39,100,100,100,100,100,0,100,0,100,0,70.0,8 gigas,False,"8 gigas, 15 gigas",El agente se presenta y verifica la identidad del cliente.  Pregunta por el consumo de datos y ofrece planes acordes. Maneja la objeción sobre la cobertura. No se concreta la venta.  No ofrece productos adicionales.,Completar el proceso de cierre y ofrecer productos adicionales.,"Saludo y presentación correctos., Identificación del cliente correcta., Detección de necesidades efectiva., Manejo de objeciones.",2026-03-16T01:59:13.883616
amza39_1_260311105905316_ACD_83661_mejorado.json,amza39,0,100,0,0,0,0,100,0,100,0,30.0,,False,,"El agente no cumple con las reglas de presentación y no realiza una detección de necesidades efectiva. No ofrece productos de forma directa. El cierre no se completa. Sin embargo, identifica al cliente correctamente, se despide de forma cordial y muestra empatía.","Presentación, Detección de Necesidades, Oferta de Productos, Cierre","Identificación del cliente, Empatía, Despedida",2026-03-16T01:59:20.046492
amza39_1_260311112724317_ACD_58061_mejorado.json,amza39,0,100,0,0,50,0,100,0,0,0,25.0,,False,,El agente no se presenta correctamente ni ofrece los productos de manera adecuada. No realiza preguntas para detectar las necesidades. El manejo de objeciones es limitado y no se completa el cierre.,"Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre","Identificación del cliente, Despedida",2026-03-16T01:59:25.822285
amza39_1_260311113434653_ACD_76119_mejorado.json,amza39,100,100,0,100,50,0,100,0,50,100,50.0,plan en 8295 pesos,False,plan en 8295 pesos,"El agente se presenta y verifica la identidad, pero no realiza una buena detección de necesidades ni un cierre efectivo. El manejo de objeciones es limitado y no ofrece proactivamente otros productos.","Detección de necesidades: Realizar preguntas para entender mejor el uso del cliente., Cierre: Intentar el cierre de la venta, ofreciendo información para completar la operación., Manejo de objeciones: Mejorar la forma de rebatir las objeciones., Proactividad: Ofrecer fibra y otros productos adicionales.","Saludo y presentación., Identificación del cliente., Despedida cordial.",2026-03-16T01:59:31.791198
amza39_1_260311115611262_ACD_28625_mejorado.json,amza39,0,100,0,0,100,0,100,0,100,100,50.0,8 gigas,False,8 gigas,"El agente se presentó de manera incorrecta y no realizó preguntas para detectar necesidades. Aunque no pudo cerrar la venta, manejó bien la objeción del cliente y mostró empatía, gestionando el reclamo para la instalación de fibra óptica.","Saludo/Presentación, Detección de necesidades, Oferta de productos","Identificación del cliente, Manejo de objeciones, Empatía, Resolución de problemas, Despedida",2026-03-16T01:59:39.022860
amza39_1_260311120847607_ACD_53249_mejorado.json,amza39,100,100,70,100,100,100,100,100,100,100,97.0,8 gigas,False,8 gigas,"Llamada muy completa, con excelente presentación, identificación, manejo de objeciones y cierre.  Buen trato al cliente y proactividad.","Profundizar en la detección de necesidades, preguntando sobre el uso actual de datos del cliente.","Excelente comunicación y manejo de la llamada., Buen manejo de objeciones., Cierre efectivo y completo.",2026-03-16T01:59:44.940275
amza39_1_260311130352063_ACD_41263_mejorado.json,amza39,0,100,100,100,100,0,100,0,0,0,40.0,Plan 10GB + 8GB de regalo,False,Plan 10GB + 8GB de regalo,"El agente se identifica y detecta las necesidades del cliente. Ofrece un plan, maneja la objeción del cliente. No logra el cierre y no ofrece productos adicionales. Debe mejorar la presentación y mostrar empatía.","Saludo y presentación, Cierre, Proactividad, Empatía","Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Despedida",2026-03-16T01:59:50.937165
amza39_1_260311135455406_ACD_58917_mejorado.json,amza39,0,100,50,100,100,50,100,100,100,0,70.0,,True,,El agente se identifica y ofrece productos directos como fibra. Maneja objeciones y ofrece opciones de contacto. Le falta mejorar la presentación inicial.,Mejorar la presentación inicial con la frase correcta.,"Ofrecimiento directo de productos (fibra)., Manejo de objeciones., Empatía., Verificación de identidad.",2026-03-16T01:59:56.867022
amza39_1_260311140633249_ACD_86227_mejorado.json,amza39,100,100,0,0,0,0,100,0,0,0,30.0,8 gigas + 10 de regalo,False,8 gigas + 10 de regalo,"El agente se presenta y verifica al cliente. Ofrece un plan, pero no se adapta a la situación del cliente. No hay cierre.","Detección de necesidades, Manejo de objeciones, Cierre de ventas, Proactividad","Saludo y presentación, Identificación del cliente, Despedida",2026-03-16T02:00:02.354164
amza39_1_260312102902686_ACD_16619_mejorado.json,amza39,0,100,50,100,50,0,100,0,0,0,30.0,8 gigas,False,8 gigas,"El agente necesita mejorar la presentación, el manejo de objeciones y el cierre de la venta. No ofrece fibra. No muestra empatía.","Presentación, Manejo de objeciones, Cierre de ventas, Proactividad (ofrecer fibra), Empatía","Identificación del cliente, Oferta directa de productos, Despedida",2026-03-16T02:00:08.283921
amza39_1_260312103631262_ACD_33667_mejorado.json,amza39,10,100,0,100,0,50,100,0,10,0,37.0,8 gigas,False,8 gigas,El agente se presenta y verifica la identidad del cliente. Ofrece un plan. No detecta necesidades ni muestra empatía. El cierre es confuso.,"Detección de necesidades, Manejo de objeciones, Proactividad, Empatía","Identificación del cliente, Oferta directa de productos, Despedida correcta",2026-03-16T02:00:14.195495
amza39_1_260312103943022_MIT_01978_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,100,10.0,,False,,"El agente se enfoca en la resolución de problemas técnicos, pero no cumple con los criterios de venta.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta de productos y servicios (planes, fibra)., Cierre de venta.",Resolución de problemas técnicos.,2026-03-16T02:00:19.554102
amza39_1_260312104931272_ACD_62499_mejorado.json,amza39,10,100,80,100,40,0,100,0,40,100,47.0,"8 tiras, viene con 10 de regalo",False,"8 tiras, viene con 10 de regalo","El agente se presenta y verifica la identidad del cliente, detecta necesidades básicas, ofrece un plan. No cierra la venta ni maneja objeciones de forma efectiva. No ofrece fibra.","Manejo de objeciones, Cierre de ventas, Proactividad (ofrecer fibra)","Identificación del cliente, Oferta de productos",2026-03-16T02:00:25.358545
amza39_1_260312110121908_ACD_90121_mejorado.json,amza39,10,10,0,20,0,0,0,0,10,0,5.0,16 gigas,False,16 gigas,"El agente no cumple con los criterios de detección de necesidades, manejo de objeciones y cierre. No ofrece fibra y no demuestra empatía ni resuelve el problema planteado.","Detección de necesidades, Manejo de objeciones, Cierre de venta, Ofrecer fibra, Manejo de quejas/problemas","Saludo y presentación inicial, Identificación del cliente",2026-03-16T02:00:31.198995
amza39_1_260312110348753_ACD_97087_mejorado.json,amza39,0,100,0,0,100,0,100,0,100,100,40.0,,False,,El agente no ofrece ningún producto. Se enfoca en resolver la queja del cliente.  Cumple con la despedida y muestra empatía.,"Presentación inicial y oferta de productos, Detección de necesidades, Cierre de ventas","Identificación del cliente, Manejo de objeciones, Empatía, Resolución de problemas, Despedida",2026-03-16T02:00:37.060710
amza39_1_260312111926439_ACD_32857_mejorado.json,amza39,0,100,0,100,100,100,100,0,100,0,60.0,abono del celular en 1895,False,abono del celular en 1895,El agente se identifica y verifica el nombre del cliente correctamente. Ofrece un plan y maneja una objeción. La llamada carece de proactividad en la oferta de productos adicionales y la presentación inicial no cumple con los requisitos.,"Mejorar la presentación inicial, incluyendo una frase que indique que tiene una oferta que le va a interesar., Realizar preguntas para detectar las necesidades del cliente.","Identificación correcta del cliente., Intento de manejo de objeciones., Cierre de llamada cordial.",2026-03-16T02:00:43.315339
amza39_1_260312114650707_ACD_99811_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada fallida. El agente no se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones y no cierra la venta. El cliente expresa una queja que no es resuelta.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Manejo de Objeciones, Cierre de Ventas, Resolución de Problemas",,2026-03-16T02:00:49.726181
amza39_1_260312120128439_ACD_33965_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"La llamada no cumple con los criterios de evaluación. No hay presentación correcta, identificación del cliente, detección de necesidades, oferta de productos, manejo de objeciones, ni cierre. La despedida es incorrecta y no se muestra proactividad ni empatía.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de la venta, Despedida, Proactividad",,2026-03-16T02:00:55.140840
amza39_1_260312121720652_ACD_69755_mejorado.json,amza39,0,100,0,0,50,0,100,0,100,50,40.0,,False,,"El agente no se presenta adecuadamente, no ofrece productos directamente ni realiza preguntas para detectar necesidades.  No logra un cierre efectivo y la resolución del problema es parcial.","Presentación y oferta de productos, Detección de necesidades, Cierre efectivo","Identificación del cliente, Empatía, Despedida",2026-03-16T02:01:01.888078
amza39_1_260312124704555_MIT_01977_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos, no maneja objeciones y no realiza el cierre.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre","Identificación del cliente, Despedida",2026-03-16T02:01:07.458868
amza39_1_260312125202415_MIT_01959_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta, no verifica la identidad, no detecta necesidades, no ofrece productos, no maneja objeciones y no realiza el cierre.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad, Empatía, Resolución de problemas",,2026-03-16T02:01:13.502754
amza39_1_260312130002101_ACD_10751_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios mínimos de la evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos, no maneja objeciones y no cierra la venta.  Utiliza frases prohibidas como  ""¿Le gustaría que la llame en otro momento para que no se pierda la promo?""","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de la venta, Proactividad",,2026-03-16T02:01:19.591128
amza39_1_260312130142354_ACD_14773_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumplió con los criterios de venta. No ofreció productos, no detectó necesidades y no intentó cerrar la venta. Solo se identificó y se despidió correctamente.","Presentación y oferta de productos, Detección de necesidades, Manejo de objeciones, Cierre de ventas","Identificación del cliente, Despedida",2026-03-16T02:01:25.130372
amza39_1_260312131019981_ACD_35085_mejorado.json,amza39,0,100,50,100,50,0,100,0,100,100,50.0,8 gigas,False,"8 gigas, 4 gigas","El agente necesita mejorar la presentación, el manejo de objeciones y el cierre de la venta. Se destaca la identificación del cliente, la empatía y la despedida.","Presentación, Manejo de objeciones, Cierre","Identificación del cliente, Empatía, Despedida",2026-03-16T02:01:30.966877
amza39_1_260312131808621_ACD_54451_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,Llamada fallida. El agente no cumple con ninguna de las reglas del negocio y no intenta realizar la venta. El cliente expresa su descontento con Movistar.,"Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Despedida, Proactividad, Empatía",,2026-03-16T02:01:36.843701
amza39_1_260312135315410_ACD_48173_mejorado.json,amza39,100,100,50,80,80,0,100,0,60,70,62.0,4 gigas más 10 del regalo,False,4 gigas más 10 del regalo,"El agente se presenta y verifica la identidad del cliente. Ofrece un plan y maneja las objeciones. Sin embargo, no completa el cierre, no ofrece productos adicionales y la detección de necesidades podría mejorar.","Cierre de la venta, Ofrecer productos adicionales (fibra, etc.), Profundizar en la detección de necesidades","Saludo y presentación, Identificación del cliente, Manejo de objeciones",2026-03-16T02:01:43.148439
amza39_1_260312140043981_ACD_70109_mejorado.json,amza39,100,100,60,80,80,20,80,20,80,0,57.0,8 gigas + 10 de regalo,False,8 gigas + 10 de regalo,"El agente se presenta correctamente y verifica la identidad del cliente. Ofrece un plan y maneja las objeciones del cliente sobre el precio y los aumentos, mostrando empatía. Sin embargo, el cierre no se completa y no ofrece productos adicionales.","Mejorar el cierre de la venta., Ser más proactivo al ofrecer productos adicionales, como fibra.","Buen saludo y presentación., Identificación correcta del cliente., Manejo de objeciones., Empatía mostrada.",2026-03-16T02:01:49.601540
amza39_1_260312141600556_ACD_15547_mejorado.json,amza39,0,100,0,0,50,0,100,0,70,70,49.0,,False,,"La llamada se centra en un problema de portabilidad y no en la venta de productos. El agente identifica al cliente, intenta resolver el problema y se despide correctamente. Sin embargo, no hay oferta de productos ni cierre de venta.","Detección de necesidades., Oferta de productos., Cierre de ventas.","Identificación del cliente., Despedida correcta., Intento de resolución de problemas., Empatía.",2026-03-16T02:01:56.110702
amza39_1_260312144516356_ACD_90703_mejorado.json,amza39,10,50,20,60,40,30,0,30,20,0,26.0,8 gigas más 10 de regalo,True,"8 gigas más 10 de regalo, 15 gigas más 10 de regalo","El agente no se presenta de forma correcta. Ofrece planes, pero la detección de necesidades es limitada y el cierre no se completa. El manejo de objeciones es mejorable.","Presentación y saludo, Detección de necesidades, Cierre de ventas, Manejo de objeciones",Ofrecimiento de planes,2026-03-16T02:02:02.599453
amza39_1_260312145121387_MIT_01977_mejorado.json,amza39,0,0,0,100,50,0,100,100,50,100,55.0,4 GB,True,"4 GB, 300 megas, 600 megas",El agente no se presenta ni identifica al cliente. Ofrece productos directamente y maneja las objeciones de manera limitada. No completa el cierre. Se despide correctamente.,"Presentación y verificación de identidad., Detección de necesidades., Cierre de la venta.","Ofrece productos de forma directa y proactiva., Se despide cordialmente., Intenta manejar objeciones.",2026-03-16T02:02:08.603551
amza39_1_260313102107289_ACD_18565_mejorado.json,amza39,10,100,100,100,0,0,100,0,50,100,46.0,8GB,False,8GB,"El agente se presenta y verifica la identidad del cliente, y detecta las necesidades. Ofrece un plan adecuado. No maneja la objeción y no intenta cerrar la venta. No ofrece fibra. La despedida es correcta.","Manejo de objeciones, Cierre de la venta","Identificación del cliente, Detección de necesidades, Oferta de productos, Despedida",2026-03-16T02:02:14.809212
amza39_1_260313104536005_ACD_80551_mejorado.json,amza39,100,100,100,100,100,100,100,0,100,100,90.0,15 gigas,False,"15 gigas, 8 gigas, 12 gigas","Llamada de venta exitosa. El agente se presenta, identifica al cliente, detecta necesidades, ofrece un plan, maneja objeciones y completa el cierre. Muestra empatía y resuelve los problemas del cliente. No ofrece fibra.",Ofrecer fibra y otros productos adicionales de forma proactiva.,"Buen saludo y presentación., Correcta identificación del cliente., Detección de necesidades efectiva., Ofrecimiento directo de productos., Manejo de objeciones personalizado., Cierre completo y eficiente., Despedida cordial y profesional., Muestra de empatía con el cliente., Resolución de problemas efectiva.",2026-03-16T02:02:21.339076
amza39_1_260313111524642_ACD_64505_mejorado.json,amza39,0,100,0,0,100,0,100,0,100,100,40.0,,False,,La agente no logró la venta pero mostró empatía y manejó la objeción del cliente.,"Presentación inicial, Detección de necesidades, Oferta de productos, Cierre de venta, Proactividad","Identificación del cliente, Manejo de objeciones, Despedida cordial, Empatía, Resolución de problemas",2026-03-16T02:02:27.180394
amza39_1_260313112322135_ACD_88835_mejorado.json,amza39,0,0,0,0,0,0,0,0,10,0,1.0,,False,,"La llamada no cumple con los criterios mínimos de evaluación. El agente no se presenta correctamente, no detecta necesidades, no ofrece productos, no maneja objeciones y no intenta cerrar la venta. No hubo proactividad ni resolución de problemas.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Despedida, Proactividad, Resolución de problemas",Muestra un poco de empatía al pedir disculpas.,2026-03-16T02:02:33.618056
amza39_1_260313113151820_ACD_13759_mejorado.json,amza39,0,100,0,0,0,0,0,0,0,100,20.0,Plan con muy pocos gigas,False,Plan con muy pocos gigas,"El agente no se presenta correctamente, no detecta necesidades, ofrece productos de forma incorrecta, y no completa el cierre. Hay varias frases prohibidas.","Presentación, Detección de necesidades, Oferta de productos, Cierre",Verificación de identidad,2026-03-16T02:02:39.648227
amza39_1_260313113925010_ACD_38279_mejorado.json,amza39,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"La llamada no avanzó, solo hubo intentos de saludo y verificación de la persona con la que hablaba sin obtener respuesta.","Iniciar la llamada con una presentación completa., Verificar la correcta identificación del cliente.",,2026-03-16T02:02:44.721574
amza39_1_260313114200543_ACD_45599_mejorado.json,amza39,10,100,20,20,0,0,0,0,80,0,23.0,"14,400 pesos",False,"14,400 pesos",El agente se presenta y verifica la identidad del cliente.  Pregunta sobre el uso del celular y ofrece un plan. No se detecta manejo de objeciones ni cierre. Muestra empatia.,"Detección de necesidades más profundas., Manejo de objeciones., Cierre de la venta., Ofrecer fibra y otros productos proactivamente.","Identificación del cliente., Empatía.",2026-03-16T02:02:50.956724
amza39_1_260313120942083_ACD_11101_mejorado.json,amza39,0,100,0,0,0,0,100,0,50,0,25.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de manera directa, y no maneja objeciones ni cierra la venta. Se identifica correctamente y se despide de forma cordial.","Presentación y uso correcto de frases., Detección de necesidades., Oferta de productos., Manejo de objeciones., Cierre de ventas.","Identificación del cliente., Despedida cordial.",2026-03-16T02:02:56.579692
amza39_1_260313121419341_ACD_21515_mejorado.json,amza39,0,0,0,0,0,0,100,0,0,100,20.0,,True,,"El agente no cumple con los criterios de presentación, identificación del cliente, detección de necesidades y cierre. Ofrece fibra, pero no de forma directa. La despedida es correcta.","Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Cierre","Despedida, Resolución de Problemas (no aplica)",2026-03-16T02:03:02.645346
amza39_1_260313125848353_ACD_83133_mejorado.json,amza39,0,100,0,0,100,0,100,0,100,100,50.0,,False,,"El agente no cumple con los criterios de presentación y cierre de venta. Sin embargo, muestra empatía y un buen manejo de objeciones.","Mejorar la presentación incluyendo el motivo de la llamada., Realizar preguntas para detectar necesidades., Ofrecer productos de forma directa y completar el cierre de venta.","Buen manejo de objeciones., Muestra empatía con el cliente., Resuelve el problema del cliente.",2026-03-16T02:03:08.735604
amza39_1_260313130606411_ACD_05547_mejorado.json,amza39,0,100,0,0,0,0,100,0,0,0,20.0,,False,,La llamada no logra ofrecer ningún producto ni servicio. No se cumple con las reglas de presentación ni se detectan necesidades. La identificación del cliente es correcta y se despide de forma cordial.,Mejorar la presentación y ofrecer productos. Detectar necesidades del cliente y buscar el cierre de la venta.,"Identificación correcta del cliente., Despedida cordial.",2026-03-16T02:03:14.486814
amza39_1_260313131028487_MIT_01941_mejorado.json,amza39,0,100,0,0,50,0,0,0,50,50,25.0,,False,,"La llamada se centra en la gestión de la portabilidad y la resolución de una queja sobre cobros indebidos. No se ofrecen productos, ni se realiza un cierre de venta. El agente muestra empatía y trata de resolver el problema del cliente, aunque la solución no es inmediata.","Presentación y detección de necesidades, Oferta de productos y cierre de venta, Ofrecer soluciones definitivas","Identificación del cliente, Intento de manejo de objeciones, Empatía",2026-03-16T02:03:21.249615
amza39_1_260313140842250_ACD_94029_mejorado.json,amza39,0,100,0,100,100,20,100,0,100,100,52.0,4 gigas,False,4 gigas,"El agente necesita mejorar la presentación y el cierre.  Buen manejo de objeciones, empatía y resolución de problemas.","Saludo y presentación inicial, Cierre de la venta (evitar frases prohibidas), Proactividad: ofrecer fibra y otros productos","Identificación del cliente, Oferta directa de productos, Manejo de objeciones, Empatía, Resolución de problemas, Despedida",2026-03-16T02:03:27.637809
amza39_1_260313143802483_ACD_64229_mejorado.json,amza39,0,0,0,0,0,0,100,0,100,100,40.0,,False,,"El agente no cumple con los criterios de venta, pero muestra empatía y gestiona correctamente la queja del cliente.","Presentación y verificación de identidad., Detección de necesidades., Oferta de productos y cierre de venta.","Empatía., Resolución de problemas/quejas.",2026-03-16T02:03:32.709493
amza39_1_260313144128487_ACD_72307_mejorado.json,amza39,0,100,0,50,50,0,100,0,0,100,30.0,promo,True,promo,El agente no se presenta correctamente ni detecta las necesidades del cliente. Ofrece productos de forma incorrecta y no completa el cierre. Muestra una despedida correcta.,"Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Despedida",2026-03-16T02:03:38.685845
amza39_1_260313144816775_ACD_90219_mejorado.json,amza39,0,0,0,0,0,0,100,0,100,100,40.0,,False,,"El agente no cumplió con los pasos de venta, pero mostró empatía y brindó información útil al cliente.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Proactividad","Empatía, Resolución de problemas (información útil)",2026-03-16T02:03:44.349204
